  0.746  8.670 -65.20 -60.16 -55.67 -51.46 -47.37 -43.26 -39.05 -34.67 -30.03 -24.98 -19.25 -12.30  -3.60   0.32  -1.05  -6.50 -13.10 -18.26 -22.27 -25.48 -28.13 -30.53 -32.94 -35.50 -37.95 -40.28 -42.50 -44.62 -46.65 -48.57 -50.36 -52.08 -53.75 -55.38 -57.03 -59.63 -61.35 -62.97 -64.54 -66.07
  0.762  8.797 -65.94 -60.93 -56.45 -52.26 -48.18 -44.11 -39.94 -35.62 -31.07 -26.17 -20.68 -14.16  -5.85   0.33  -0.52  -4.76 -11.57 -17.07 -21.31 -24.69 -27.44 -29.91 -32.38 -34.98 -37.47 -39.81 -42.05 -44.19 -46.23 -48.15 -49.95 -51.68 -53.35 -54.99 -56.65 -59.25 -60.97 -62.60 -64.17 -65.70
  0.779  8.925 -66.67 -61.68 -57.23 -53.05 -48.99 -44.94 -40.82 -36.55 -32.08 -27.30 -22.03 -15.87  -8.09  -0.24  -0.18  -3.19  -9.94 -15.81 -20.31 -23.85 -26.72 -29.28 -31.81 -34.45 -36.97 -39.34 -41.60 -43.75 -45.80 -47.74 -49.55 -51.28 -52.96 -54.60 -56.26 -58.86 -60.59 -62.22 -63.80 -65.34
  0.796  9.053 -67.39 -62.44 -58.00 -53.84 -49.80 -45.77 -41.67 -37.45 -33.05 -28.39 -23.31 -17.47 -10.22  -1.62   0.12  -1.93  -8.23 -14.47 -19.26 -22.99 -25.99 -28.64 -31.23 -33.91 -36.47 -38.87 -41.14 -43.31 -45.38 -47.32 -49.14 -50.88 -52.57 -54.21 -55.88 -58.48 -60.21 -61.84 -63.43 -64.97
  0.813  9.180 -68.10 -63.19 -58.76 -54.61 -50.59 -46.58 -42.51 -38.34 -34.00 -29.44 -24.53 -18.97 -12.19  -3.62   0.37  -1.07  -6.47 -13.04 -18.14 -22.08 -25.22 -27.97 -30.63 -33.37 -35.96 -38.39 -40.69 -42.87 -44.95 -46.91 -48.73 -50.48 -52.17 -53.82 -55.49 -58.09 -59.83 -61.47 -63.05 -64.60
  0.831  9.307 -68.80 -63.93 -59.52 -55.38 -51.37 -47.38 -43.34 -39.20 -34.92 -30.46 -25.69 -20.37 -14.02  -5.86   0.37  -0.53  -4.74 -11.51 -16.96 -21.14 -24.43 -27.29 -30.02 -32.81 -35.45 -37.90 -40.22 -42.43 -44.52 -46.49 -48.32 -50.08 -51.77 -53.43 -55.10 -57.71 -59.45 -61.09 -62.68 -64.23
  0.849  9.435 -69.50 -64.66 -60.27 -56.15 -52.15 -48.17 -44.15 -40.05 -35.82 -31.44 -26.79 -21.69 -15.71  -8.09  -0.23  -0.16  -3.18  -9.88 -15.70 -20.14 -23.61 -26.58 -29.40 -32.25 -34.92 -37.41 -39.76 -41.98 -44.09 -46.07 -47.91 -49.67 -51.38 -53.04 -54.71 -57.32 -59.06 -60.71 -62.31 -63.86
  0.867  9.563 -70.18 -65.40 -61.02 -56.91 -52.92 -48.95 -44.95 -40.88 -36.70 -32.39 -27.86 -22.95 -17.29 -10.20  -1.65   0.15  -1.93  -8.17 -14.36 -19.09 -22.75 -25.85 -28.76 -31.67 -34.39 -36.91 -39.28 -41.53 -43.65 -45.64 -47.50 -49.27 -50.98 -52.65 -54.33 -56.93 -58.68 -60.33 -61.93 -63.49
  0.886  9.690 -70.84 -66.12 -61.77 -57.66 -53.68 -49.73 -45.74 -41.69 -37.56 -33.31 -28.88 -24.14 -18.76 -12.15  -3.68   0.41  -1.07  -6.42 -12.93 -17.98 -21.86 -25.10 -28.10 -31.08 -33.85 -36.41 -38.81 -41.07 -43.21 -45.22 -47.08 -48.86 -50.58 -52.25 -53.93 -56.54 -58.29 -59.95 -61.55 -63.11
  0.906  9.818 -71.50 -66.84 -62.51 -58.42 -54.44 -50.49 -46.52 -42.49 -38.39 -34.20 -29.87 -25.27 -20.14 -13.96  -5.93   0.40  -0.53  -4.70 -11.41 -16.81 -20.92 -24.31 -27.42 -30.47 -33.30 -35.89 -38.32 -40.61 -42.77 -44.79 -46.66 -48.45 -50.17 -51.85 -53.54 -56.15 -57.91 -59.57 -61.17 -62.74
  0.926  9.945 -72.13 -67.55 -63.25 -59.16 -55.19 -51.25 -47.29 -43.28 -39.21 -35.08 -30.83 -26.36 -21.45 -15.64  -8.15  -0.24  -0.15  -3.15  -9.79 -15.56 -19.93 -23.50 -26.72 -29.85 -32.73 -35.37 -37.83 -40.14 -42.32 -44.35 -46.24 -48.04 -49.77 -51.46 -53.15 -55.76 -57.52 -59.18 -60.79 -62.36
  0.946 10.073 -72.75 -68.26 -63.98 -59.90 -55.94 -52.00 -48.05 -44.06 -40.02 -35.93 -31.75 -27.40 -22.68 -17.20 -10.24  -1.72   0.19  -1.92  -8.09 -14.23 -18.89 -22.65 -26.00 -29.22 -32.15 -34.84 -37.33 -39.67 -41.86 -43.91 -45.81 -47.62 -49.36 -51.05 -52.75 -55.37 -57.13 -58.80 -60.41 -61.99
  0.967 10.200 -73.35 -68.95 -64.71 -60.64 -56.68 -52.75 -48.80 -44.82 -40.81 -36.76 -32.65 -28.41 -23.86 -18.65 -12.19  -3.78   0.45  -1.06  -6.35 -12.81 -17.79 -21.76 -25.25 -28.56 -31.56 -34.30 -36.82 -39.19 -41.41 -43.47 -45.39 -47.21 -48.95 -50.65 -52.36 -54.97 -56.74 -58.41 -60.03 -61.60
  0.988 10.328 -73.93 -69.64 -65.43 -61.38 -57.42 -53.49 -49.55 -45.58 -41.59 -37.58 -33.53 -29.38 -24.98 -20.02 -13.99  -6.04   0.42  -0.52  -4.65 -11.30 -16.63 -20.83 -24.47 -27.88 -30.96 -33.74 -36.31 -38.70 -40.94 -43.03 -44.95 -46.78 -48.54 -50.25 -51.96 -54.57 -56.35 -58.02 -59.64 -61.22
  1.010 10.455 -74.49 -70.32 -66.15 -62.11 -58.15 -54.22 -50.28 -46.33 -42.35 -38.37 -34.38 -30.32 -26.05 -21.32 -15.65  -8.26  -0.28  -0.12  -3.13  -9.69 -15.39 -19.85 -23.66 -27.18 -30.34 -33.18 -35.78 -38.20 -40.47 -42.57 -44.52 -46.36 -48.12 -49.84 -51.55 -54.17 -55.95 -57.63 -59.25 -60.84
  1.033 10.583 -75.01 -70.98 -66.87 -62.84 -58.88 -54.95 -51.01 -47.06 -43.11 -39.16 -35.21 -31.23 -27.08 -22.54 -17.21 -10.36  -1.81   0.22  -1.91  -8.01 -14.08 -18.82 -22.81 -26.46 -29.70 -32.60 -35.25 -37.70 -39.99 -42.12 -44.07 -45.93 -47.70 -49.43 -51.15 -53.77 -55.55 -57.23 -58.86 -60.45
  1.056 10.710 -75.52 -71.63 -67.57 -63.56 -59.61 -55.68 -51.74 -47.79 -43.85 -39.93 -36.03 -32.11 -28.08 -23.71 -18.66 -12.30  -3.92   0.49  -1.06  -6.28 -12.67 -17.73 -21.93 -25.71 -29.04 -32.00 -34.70 -37.19 -39.51 -41.65 -43.63 -45.50 -47.28 -49.01 -50.74 -53.36 -55.15 -56.83 -58.47 -60.06
  1.079 10.838 -75.99 -72.27 -68.28 -64.28 -60.33 -56.40 -52.46 -48.52 -44.58 -40.68 -36.83 -32.98 -29.04 -24.83 -20.03 -14.09  -6.20   0.43  -0.50  -4.61 -11.17 -16.57 -21.00 -24.93 -28.36 -31.39 -34.14 -36.67 -39.01 -41.18 -43.17 -45.06 -46.85 -48.59 -50.33 -52.95 -54.75 -56.43 -58.07 -59.67
  1.104 10.965 -76.43 -72.89 -68.97 -65.00 -61.05 -57.12 -53.17 -49.23 -45.31 -41.43 -37.61 -33.82 -29.97 -25.90 -21.32 -15.76  -8.43  -0.33  -0.10  -3.10  -9.58 -15.34 -20.02 -24.12 -27.65 -30.76 -33.56 -36.13 -38.51 -40.70 -42.72 -44.61 -46.42 -48.17 -49.91 -52.54 -54.34 -56.03 -57.67 -59.27
  1.129 11.092 -76.84 -73.49 -69.66 -65.72 -61.77 -57.83 -53.89 -49.94 -46.03 -42.17 -38.38 -34.64 -30.87 -26.92 -22.54 -17.31 -10.53  -1.94   0.26  -1.89  -7.92 -14.03 -18.99 -23.27 -26.92 -30.11 -32.98 -35.59 -38.00 -40.22 -42.25 -44.16 -45.98 -47.74 -49.49 -52.12 -53.93 -55.62 -57.27 -58.87
  1.155 11.220 -77.22 -74.07 -70.33 -66.43 -62.49 -58.54 -54.59 -50.65 -46.74 -42.89 -39.14 -35.44 -31.75 -27.92 -23.71 -18.77 -12.48  -4.09   0.52  -1.05  -6.22 -12.63 -17.90 -22.37 -26.16 -29.45 -32.37 -35.03 -37.48 -39.72 -41.78 -43.71 -45.54 -47.31 -49.07 -51.70 -53.51 -55.21 -56.86 -58.47
  1.182 11.348 -77.57 -74.63 -71.00 -67.13 -63.20 -59.25 -55.30 -51.35 -47.44 -43.61 -39.88 -36.23 -32.61 -28.88 -24.83 -20.14 -14.28  -6.40   0.43  -0.49  -4.57 -11.14 -16.74 -21.44 -25.37 -28.75 -31.75 -34.46 -36.95 -39.22 -41.30 -43.25 -45.09 -46.87 -48.64 -51.28 -53.09 -54.80 -56.45 -58.07
  1.209 11.475 -77.88 -75.16 -71.65 -67.83 -63.91 -59.96 -56.00 -52.05 -48.14 -44.33 -40.62 -37.01 -33.45 -29.81 -25.90 -21.43 -15.95  -8.65  -0.40  -0.07  -3.08  -9.55 -15.50 -20.45 -24.55 -28.04 -31.11 -33.88 -36.40 -38.71 -40.81 -42.78 -44.64 -46.43 -48.21 -50.85 -52.67 -54.38 -56.04 -57.66
  1.238 11.602 -78.16 -75.66 -72.29 -68.53 -64.62 -60.66 -56.69 -52.74 -48.84 -45.03 -41.34 -37.77 -34.27 -30.71 -26.93 -22.67 -17.51 -10.76  -2.09   0.29  -1.89  -7.89 -14.18 -19.41 -23.68 -27.29 -30.45 -33.28 -35.84 -38.18 -40.31 -42.30 -44.18 -45.98 -47.77 -50.41 -52.24 -53.96 -55.62 -57.24
  1.267 11.730 -78.41 -76.13 -72.91 -69.21 -65.32 -61.37 -57.39 -53.43 -49.53 -45.73 -42.06 -38.53 -35.08 -31.60 -27.93 -23.84 -18.97 -12.71  -4.30   0.55  -1.04  -6.20 -12.76 -18.30 -22.77 -26.52 -29.76 -32.66 -35.27 -37.65 -39.80 -41.81 -43.71 -45.53 -47.32 -49.97 -51.80 -53.53 -55.20 -56.82
  1.297 11.858 -78.64 -76.57 -73.52 -69.89 -66.03 -62.07 -58.09 -54.12 -50.22 -46.42 -42.78 -39.27 -35.87 -32.46 -28.90 -24.97 -20.35 -14.52  -6.64   0.43  -0.47  -4.54 -11.25 -17.11 -21.82 -25.71 -29.05 -32.02 -34.69 -37.10 -39.29 -41.32 -43.23 -45.06 -46.87 -49.52 -51.36 -53.09 -54.77 -56.40
  1.329 11.985 -78.83 -76.98 -74.10 -70.57 -66.73 -62.77 -58.78 -54.81 -50.90 -47.12 -43.48 -40.01 -36.65 -33.31 -29.84 -26.06 -21.66 -16.21  -8.91  -0.49  -0.05  -3.06  -9.64 -15.85 -20.80 -24.86 -28.32 -31.36 -34.08 -36.54 -38.76 -40.82 -42.75 -44.59 -46.41 -49.07 -50.92 -52.66 -54.34 -55.97
  1.361 12.113 -79.00 -77.36 -74.66 -71.23 -67.42 -63.47 -59.47 -55.49 -51.58 -47.80 -44.19 -40.74 -37.42 -34.14 -30.76 -27.10 -22.91 -17.78 -11.04  -2.26   0.33  -1.87  -7.94 -14.49 -19.73 -23.97 -27.55 -30.67 -33.46 -35.96 -38.22 -40.30 -42.25 -44.12 -45.95 -48.61 -50.46 -52.21 -53.90 -55.53
  1.395 12.240 -79.15 -77.70 -75.20 -71.88 -68.12 -64.17 -60.16 -56.18 -52.27 -48.49 -44.88 -41.46 -38.18 -34.95 -31.66 -28.12 -24.10 -19.26 -13.01  -4.54   0.58  -1.03  -6.21 -13.03 -18.58 -23.03 -26.74 -29.96 -32.82 -35.37 -37.66 -39.77 -41.75 -43.63 -45.48 -48.14 -50.00 -51.76 -53.45 -55.09
  1.430 12.368 -79.28 -78.01 -75.70 -72.51 -68.80 -64.87 -60.86 -56.86 -52.95 -49.17 -45.58 -42.18 -38.93 -35.76 -32.54 -29.10 -25.25 -20.66 -14.84  -6.92   0.41  -0.45  -4.52 -11.46 -17.36 -22.03 -25.90 -29.22 -32.15 -34.76 -37.09 -39.24 -41.24 -43.13 -45.00 -47.66 -49.54 -51.30 -53.00 -54.65
  1.466 12.495 -79.39 -78.29 -76.18 -73.13 -69.48 -65.56 -61.55 -57.55 -53.63 -49.86 -46.27 -42.89 -39.68 -36.55 -33.40 -30.06 -26.35 -21.99 -16.54  -9.22  -0.59  -0.02  -3.00  -9.79 -16.04 -20.98 -25.02 -28.45 -31.46 -34.13 -36.51 -38.69 -40.71 -42.63 -44.51 -47.18 -49.06 -50.83 -52.54 -54.19
  1.504 12.623 -79.48 -78.53 -76.63 -73.73 -70.16 -66.26 -62.24 -58.23 -54.31 -50.54 -46.97 -43.60 -40.42 -37.34 -34.25 -31.00 -27.42 -23.26 -18.13 -11.37  -2.47   0.37  -1.81  -8.01 -14.62 -19.85 -24.08 -27.65 -30.75 -33.48 -35.90 -38.12 -40.17 -42.11 -44.01 -46.68 -48.58 -50.36 -52.07 -53.73
  1.543 12.750 -79.56 -78.75 -77.04 -74.31 -70.82 -66.95 -62.93 -58.92 -54.99 -51.22 -47.65 -44.31 -41.15 -38.11 -35.08 -31.92 -28.45 -24.47 -19.63 -13.35  -4.80   0.59  -0.97  -6.20 -13.10 -18.66 -23.10 -26.81 -30.01 -32.81 -35.29 -37.54 -39.63 -41.59 -43.50 -46.18 -48.09 -49.88 -51.60 -53.27
  1.583 12.878 -79.63 -78.93 -77.41 -74.85 -71.47 -67.63 -63.62 -59.59 -55.66 -51.89 -48.33 -45.00 -41.87 -38.87 -35.89 -32.80 -29.44 -25.61 -21.02 -15.16  -7.17   0.31  -0.41  -4.45 -11.48 -17.39 -22.08 -25.94 -29.25 -32.13 -34.66 -36.96 -39.07 -41.06 -42.99 -45.68 -47.60 -49.40 -51.13 -52.80
  1.623 13.005 -79.68 -79.09 -77.74 -75.36 -72.09 -68.29 -64.29 -60.26 -56.32 -52.55 -49.00 -45.69 -42.58 -39.61 -36.68 -33.66 -30.40 -26.71 -22.33 -16.83  -9.43  -0.83   0.02  -2.92  -9.76 -16.05 -21.00 -25.04 -28.46 -31.43 -34.02 -36.36 -38.51 -40.53 -42.48 -45.17 -47.11 -48.91 -50.65 -52.33
  1.665 13.133 -79.73 -79.23 -78.04 -75.84 -72.69 -68.95 -64.95 -60.93 -56.98 -53.21 -49.67 -46.36 -43.28 -40.34 -37.46 -34.50 -31.32 -27.76 -23.57 -18.39 -11.51  -2.74   0.38  -1.74  -7.96 -14.61 -19.87 -24.10 -27.66 -30.71 -33.37 -35.76 -37.95 -39.99 -41.96 -44.66 -46.61 -48.43 -50.18 -51.86
  1.708 13.260 -79.77 -79.34 -78.30 -76.29 -73.27 -69.59 -65.61 -61.58 -57.64 -53.86 -50.32 -47.03 -43.97 -41.06 -38.22 -35.31 -32.22 -28.77 -24.75 -19.83 -13.43  -5.03   0.53  -0.93  -6.14 -13.08 -18.67 -23.12 -26.82 -29.97 -32.70 -35.15 -37.37 -39.44 -41.44 -44.15 -46.11 -47.94 -49.70 -51.39
  1.752 13.387 -79.80 -79.44 -78.53 -76.70 -73.83 -70.22 -66.26 -62.23 -58.28 -54.51 -50.97 -47.69 -44.65 -41.77 -38.96 -36.11 -33.09 -29.74 -25.87 -21.19 -15.19  -7.34   0.14  -0.38  -4.40 -11.45 -17.40 -22.09 -25.95 -29.21 -32.02 -34.52 -36.79 -38.89 -40.91 -43.63 -45.61 -47.45 -49.22 -50.92
  1.798 13.515 -79.82 -79.52 -78.74 -77.08 -74.36 -70.83 -66.90 -62.88 -58.92 -55.15 -51.62 -48.35 -45.32 -42.47 -39.70 -36.89 -33.94 -30.68 -26.95 -22.48 -16.83  -9.54  -1.10   0.05  -2.87  -9.72 -16.04 -21.01 -25.05 -28.43 -31.32 -33.89 -36.20 -38.34 -40.38 -43.11 -45.10 -46.96 -48.74 -50.45
  1.844 13.643 -79.84 -79.59 -78.91 -77.42 -74.87 -71.43 -67.53 -63.51 -59.56 -55.79 -52.26 -49.00 -45.99 -43.16 -40.42 -37.66 -34.76 -31.59 -27.98 -23.69 -18.35 -11.57  -3.06   0.39  -1.69  -7.92 -14.60 -19.88 -24.11 -27.62 -30.61 -33.24 -35.60 -37.77 -39.84 -42.58 -44.59 -46.46 -48.25 -49.97
  1.892 13.770 -79.86 -79.65 -79.07 -77.74 -75.35 -72.01 -68.16 -64.15 -60.19 -56.42 -52.90 -49.64 -46.65 -43.84 -41.13 -38.41 -35.57 -32.47 -28.97 -24.85 -19.77 -13.45  -5.34   0.50  -0.89  -6.09 -13.07 -18.67 -23.12 -26.78 -29.87 -32.57 -34.99 -37.20 -39.30 -42.05 -44.08 -45.96 -47.76 -49.49
  1.941 13.898 -79.88 -79.70 -79.20 -78.02 -75.80 -72.58 -68.77 -64.78 -60.82 -57.05 -53.53 -50.29 -47.30 -44.51 -41.83 -39.15 -36.36 -33.34 -29.93 -25.96 -21.11 -15.18  -7.62   0.02  -0.34  -4.34 -11.43 -17.40 -22.10 -25.92 -29.11 -31.89 -34.36 -36.62 -38.75 -41.51 -43.56 -45.46 -47.27 -49.01
  1.991 14.025 -79.89 -79.74 -79.31 -78.27 -76.22 -73.12 -69.38 -65.40 -61.45 -57.68 -54.16 -50.92 -47.95 -45.18 -42.53 -39.88 -37.14 -34.18 -30.86 -27.02 -22.38 -16.79  -9.78  -1.32   0.08  -2.81  -9.69 -16.04 -21.02 -25.01 -28.33 -31.20 -33.73 -36.03 -38.20 -40.96 -43.04 -44.96 -46.78 -48.53
  2.042 14.153 -79.90 -79.77 -79.41 -78.49 -76.61 -73.65 -69.97 -66.02 -62.07 -58.30 -54.79 -51.56 -48.60 -45.85 -43.22 -40.61 -37.90 -35.00 -31.77 -28.04 -23.58 -18.30 -11.79  -3.33   0.40  -1.64  -7.88 -14.60 -19.88 -24.08 -27.53 -30.49 -33.08 -35.43 -37.63 -40.41 -42.51 -44.45 -46.29 -48.05
  2.095 14.280 -79.91 -79.80 -79.49 -78.68 -76.97 -74.16 -70.56 -66.63 -62.69 -58.92 -55.41 -52.19 -49.24 -46.51 -43.90 -41.32 -38.66 -35.81 -32.65 -29.03 -24.74 -19.71 -13.65  -5.61   0.46  -0.84  -6.04 -13.06 -18.67 -23.09 -26.70 -29.75 -32.42 -34.82 -37.06 -39.86 -41.98 -43.93 -45.79 -47.56
  2.149 14.408 -79.91 -79.83 -79.56 -78.86 -77.30 -74.65 -71.13 -67.24 -63.31 -59.55 -56.04 -52.82 -49.88 -47.16 -44.58 -42.02 -39.40 -36.60 -33.52 -29.99 -25.84 -21.05 -15.37  -7.89  -0.11  -0.31  -4.29 -11.41 -17.40 -22.07 -25.83 -29.00 -31.75 -34.21 -36.49 -39.30 -41.44 -43.42 -45.29 -47.07
  2.205 14.535 -79.92 -79.85 -79.62 -79.01 -77.61 -75.11 -71.69 -67.84 -63.93 -60.17 -56.66 -53.45 -50.52 -47.82 -45.25 -42.72 -40.14 -37.38 -34.36 -30.93 -26.90 -22.31 -16.98 -10.04  -1.53   0.10  -2.76  -9.67 -16.04 -20.99 -24.93 -28.22 -31.06 -33.57 -35.90 -38.73 -40.90 -42.90 -44.78 -46.58
  2.261 14.663 -79.92 -79.86 -79.67 -79.14 -77.88 -75.55 -72.24 -68.44 -64.54 -60.78 -57.28 -54.08 -51.16 -48.47 -45.92 -43.42 -40.86 -38.16 -35.19 -31.84 -27.93 -23.52 -18.48 -12.03  -3.59   0.40  -1.59  -7.85 -14.59 -19.85 -24.00 -27.42 -30.35 -32.93 -35.31 -38.15 -40.35 -42.37 -44.27 -46.09
  2.320 14.790 -79.93 -79.88 -79.71 -79.26 -78.14 -75.97 -72.78 -69.03 -65.15 -61.40 -57.91 -54.71 -51.80 -49.12 -46.59 -44.11 -41.59 -38.92 -36.00 -32.73 -28.93 -24.68 -19.90 -13.88  -5.88   0.41  -0.80  -6.00 -13.04 -18.65 -23.02 -26.59 -29.62 -32.28 -34.70 -37.56 -39.79 -41.84 -43.76 -45.59
  2.380 14.918 -79.93 -79.89 -79.75 -79.36 -78.36 -76.36 -73.30 -69.62 -65.76 -62.02 -58.53 -55.34 -52.44 -49.77 -47.26 -44.80 -42.30 -39.67 -36.81 -33.60 -29.90 -25.79 -21.24 -15.59  -8.15  -0.26  -0.27  -4.24 -11.39 -17.37 -22.00 -25.73 -28.87 -31.60 -34.09 -36.97 -39.23 -41.30 -43.25 -45.09
  2.441 15.045 -79.93 -79.90 -79.78 -79.44 -78.56 -76.73 -73.81 -70.20 -66.37 -62.64 -59.16 -55.97 -53.08 -50.42 -47.92 -45.49 -43.01 -40.42 -37.60 -34.45 -30.84 -26.87 -22.52 -17.19 -10.29  -1.77   0.13  -2.71  -9.64 -16.01 -20.92 -24.84 -28.10 -30.92 -33.46 -36.37 -38.66 -40.76 -42.73 -44.59
  2.504 15.172 -79.94 -79.91 -79.81 -79.52 -78.74 -77.07 -74.30 -70.77 -66.98 -63.27 -59.79 -56.61 -53.72 -51.08 -48.59 -46.17 -43.73 -41.16 -38.38 -35.30 -31.76 -27.91 -23.74 -18.69 -12.27  -3.87   0.40  -1.54  -7.81 -14.56 -19.79 -23.91 -27.30 -30.21 -32.82 -35.75 -38.09 -40.21 -42.20 -44.08
  2.569 15.300 -79.94 -79.91 -79.83 -79.58 -78.90 -77.38 -74.77 -71.34 -67.59 -63.89 -60.42 -57.24 -54.36 -51.73 -49.26 -46.86 -44.43 -41.90 -39.16 -36.13 -32.67 -28.92 -24.91 -20.11 -14.11  -6.17   0.34  -0.75  -5.96 -13.01 -18.59 -22.93 -26.48 -29.49 -32.17 -35.13 -37.50 -39.66 -41.67 -43.57
  2.635 15.428 -79.94 -79.92 -79.85 -79.63 -79.04 -77.68 -75.22 -71.90 -68.20 -64.52 -61.05 -57.88 -55.01 -52.39 -49.93 -47.55 -45.14 -42.64 -39.94 -36.95 -33.56 -29.91 -26.05 -21.45 -15.81  -8.43  -0.42  -0.23  -4.19 -11.36 -17.31 -21.92 -25.62 -28.74 -31.50 -34.49 -36.91 -39.10 -41.14 -43.05
  2.703 15.555 -79.94 -79.92 -79.86 -79.68 -79.17 -77.94 -75.66 -72.44 -68.80 -65.14 -61.69 -58.53 -55.67 -53.05 -50.60 -48.24 -45.85 -43.37 -40.71 -37.77 -34.44 -30.88 -27.14 -22.72 -17.40 -10.55  -2.02   0.15  -2.65  -9.61 -15.96 -20.84 -24.73 -27.98 -30.82 -33.84 -36.31 -38.53 -40.60 -42.54
  2.773 15.682 -79.94 -79.93 -79.88 -79.72 -79.28 -78.19 -76.07 -72.98 -69.41 -65.77 -62.33 -59.18 -56.32 -53.72 -51.28 -48.93 -46.57 -44.11 -41.48 -38.58 -35.31 -31.83 -28.21 -23.95 -18.89 -12.52  -4.16   0.39  -1.49  -7.77 -14.51 -19.71 -23.81 -27.19 -30.12 -33.17 -35.69 -37.96 -40.05 -42.01
  2.845 15.810 -79.94 -79.93 -79.89 -79.76 -79.37 -78.41 -76.46 -73.51 -70.01 -66.41 -62.98 -59.84 -56.99 -54.39 -51.97 -49.63 -47.28 -44.85 -42.24 -39.39 -36.17 -32.76 -29.26 -25.13 -20.30 -14.34  -6.47   0.25  -0.71  -5.91 -12.96 -18.52 -22.84 -26.37 -29.40 -32.50 -35.07 -37.37 -39.50 -41.48
  2.918 15.938 -79.94 -79.93 -79.90 -79.79 -79.46 -78.61 -76.83 -74.03 -70.61 -67.05 -63.64 -60.50 -57.66 -55.07 -52.66 -50.33 -48.00 -45.59 -43.02 -40.19 -37.03 -33.69 -30.28 -26.26 -21.64 -16.04  -8.71  -0.61  -0.19  -4.13 -11.31 -17.25 -21.83 -25.52 -28.66 -31.80 -34.43 -36.78 -38.94 -40.95
  2.994 16.065 -79.94 -79.93 -79.91 -79.81 -79.53 -78.78 -77.17 -74.53 -71.21 -67.69 -64.30 -61.17 -58.34 -55.76 -53.36 -51.04 -48.73 -46.34 -43.79 -41.00 -37.88 -34.61 -31.29 -27.37 -22.91 -17.62 -10.83  -2.29   0.17  -2.58  -9.55 -15.90 -20.77 -24.64 -27.90 -31.09 -33.78 -36.18 -38.38 -40.41
  3.071 16.192 -79.94 -79.94 -79.91 -79.83 -79.59 -78.94 -77.49 -75.02 -71.80 -68.34 -64.97 -61.86 -59.03 -56.46 -54.07 -51.76 -49.47 -47.09 -44.57 -41.81 -38.74 -35.52 -32.28 -28.45 -24.13 -19.11 -12.79  -4.47   0.36  -1.42  -7.71 -14.46 -19.64 -23.72 -27.11 -30.36 -33.12 -35.57 -37.80 -39.87
  3.150 16.320 -79.94 -79.94 -79.92 -79.85 -79.65 -79.09 -77.79 -75.49 -72.39 -68.99 -65.65 -62.55 -59.73 -57.17 -54.79 -52.49 -50.21 -47.86 -45.35 -42.63 -39.59 -36.43 -33.26 -29.50 -25.31 -20.51 -14.60  -6.78   0.14  -0.65  -5.84 -12.91 -18.45 -22.76 -26.30 -29.61 -32.44 -34.95 -37.22 -39.32
  3.232 16.448 -79.94 -79.94 -79.92 -79.87 -79.69 -79.21 -78.06 -75.94 -72.98 -69.64 -66.34 -63.25 -60.45 -57.89 -55.52 -53.24 -50.97 -48.63 -46.15 -43.45 -40.45 -37.34 -34.24 -30.53 -26.44 -21.85 -16.29  -9.02  -0.83  -0.15  -4.05 -11.26 -17.19 -21.75 -25.46 -28.83 -31.75 -34.31 -36.63 -38.76
  3.315 16.575 -79.94 -79.94 -79.93 -79.88 -79.73 -79.32 -78.31 -76.37 -73.56 -70.30 -67.03 -63.97 -61.18 -58.63 -56.26 -53.99 -51.74 -49.41 -46.95 -44.28 -41.32 -38.25 -35.22 -31.55 -27.55 -23.12 -17.86 -11.12  -2.59   0.18  -2.51  -9.51 -15.85 -20.70 -24.59 -28.04 -31.04 -33.67 -36.03 -38.20
  3.401 16.703 -79.94 -79.94 -79.93 -79.89 -79.77 -79.42 -78.54 -76.78 -74.12 -70.97 -67.74 -64.70 -61.92 -59.38 -57.03 -54.77 -52.52 -50.22 -47.77 -45.12 -42.19 -39.17 -36.20 -32.56 -28.62 -24.34 -19.35 -13.07  -4.80   0.31  -1.34  -7.66 -14.41 -19.58 -23.67 -27.21 -30.31 -33.01 -35.42 -37.63
  3.489 16.830 -79.95 -79.94 -79.93 -79.90 -79.80 -79.50 -78.74 -77.17 -74.68 -71.63 -68.46 -65.45 -62.68 -60.15 -57.81 -55.56 -53.33 -51.03 -48.61 -45.98 -43.08 -40.10 -37.18 -33.56 -29.68 -25.51 -20.75 -14.88  -7.12  -0.01  -0.59  -5.78 -12.87 -18.40 -22.72 -26.36 -29.56 -32.33 -34.80 -37.05
  3.579 16.958 -79.95 -79.94 -79.94 -79.91 -79.82 -79.58 -78.93 -77.53 -75.23 -72.30 -69.20 -66.21 -63.46 -60.95 -58.61 -56.37 -54.15 -51.87 -49.46 -46.86 -43.99 -41.04 -38.17 -34.55 -30.71 -26.65 -22.08 -16.57  -9.36  -1.09  -0.11  -3.98 -11.22 -17.15 -21.73 -25.47 -28.79 -31.64 -34.17 -36.46
  3.671 17.085 -79.95 -79.94 -79.94 -79.92 -79.85 -79.64 -79.09 -77.87 -75.76 -72.97 -69.94 -67.00 -64.27 -61.77 -59.44 -57.21 -55.00 -52.73 -50.34 -47.76 -44.91 -42.00 -39.18 -35.55 -31.73 -27.75 -23.35 -18.14 -11.46  -2.93   0.18  -2.43  -9.47 -15.81 -20.68 -24.55 -27.99 -30.93 -33.53 -35.86
